Timestamp,Company_Name,Industry_Type,Revenue,Expenses,Profit,Efficiency,Quality,Innovation,Satisfaction,Market_Share,Key_Column,Mean_Value,Max_Value,Min_Value,Total_Production,Company_ID
2024-02-10 18:33:49,Hill-Mitchell,Logística,583440,593550,327166,0.7877164246345454,0.7382470689756507,0.875642792353115,0.7543425013959844,14.935706193237948,Key_0,0.5092119765755659,593550,327166,14935.706193237947,Logística_Hill-Mitchell
2024-02-09 18:33:49,Hill-Mitchell,Logística,519531,354476,243194,0.704149657917368,0.8543011849303469,0.779293588634445,0.8356669550816707,10.388719717034373,Key_1,0.46878864604345954,519531,243194,10388.719717034373,Logística_Hill-Mitchell
2024-02-08 18:33:49,Hill-Mitchell,Logística,899505,699321,278305,0.8806083745022797,0.7762738155236284,0.7986343395508038,0.717310958921353,14.274234321562972,Key_2,0.5459410220577616,899505,278305,14274.234321562972,Logística_Hill-Mitchell
2024-02-07 18:33:49,Hill-Mitchell,Logística,603947,415394,216053,0.7287602548803708,0.7635085450812766,0.8271367803885846,0.9071964347306996,17.06953302026426,Key_3,0.4602310485615774,603947,216053,17069.533020264258,Logística_Hill-Mitchell
2024-02-06 18:33:49,Hill-Mitchell,Logística,913261,426134,330169,0.9094498825793587,0.9298837506553247,0.8814441326938598,0.7936908488234777,8.576952720484634,Key_4,0.745422025693693,913261,330169,8576.952720484634,Logística_Hill-Mitchell
2024-02-05 18:33:49,Hill-Mitchell,Logística,699601,316330,153177,0.9019816259685679,0.7293896865847662,0.9157773133907692,0.7069857559983209,10.633726492910336,Key_5,0.6024863188001889,699601,153177,10633.726492910337,Logística_Hill-Mitchell
2024-02-04 18:33:49,Hill-Mitchell,Logística,656013,339544,286529,0.8099942094777846,0.9489210911468353,0.8215183512836136,0.8401755715859992,17.92385355210162,Key_6,0.6314359191038695,656013,286529,17923.85355210162,Logística_Hill-Mitchell
2024-02-03 18:33:49,Hill-Mitchell,Logística,827202,498574,322865,0.9339463747975969,0.7444213665272176,0.7254670551166669,0.9027203282055644,5.436219985653459,Key_7,0.5043807064278569,827202,322865,5436.219985653459,Logística_Hill-Mitchell
2024-02-02 18:33:49,Hill-Mitchell,Logística,832929,552444,360950,0.8712697438946666,0.7767396727200573,0.7765693382930723,0.8800284203634259,16.92931043602087,Key_8,0.5255431255236855,832929,360950,16929.31043602087,Logística_Hill-Mitchell
2024-02-01 18:33:49,Hill-Mitchell,Logística,820594,453069,254929,0.8746671030634545,0.7771277425529548,0.7377704070224146,0.943676618178161,15.646617502599778,Key_9,0.5014832558194723,820594,254929,15646.617502599778,Logística_Hill-Mitchell
2024-01-31 18:33:49,Hill-Mitchell,Logística,634698,324231,162743,0.9234395848869209,0.7480228020822033,0.7204446312570801,0.7986720901001447,6.5063167107540885,Key_10,0.49764991416503535,634698,162743,6506.3167107540885,Logística_Hill-Mitchell
2024-01-30 18:33:49,Hill-Mitchell,Logística,987566,305033,123333,0.7988222806216012,0.9384849413477957,0.8152053545540513,0.8910069386356827,7.782037079600427,Key_11,0.6111453359115008,987566,123333,7782.037079600426,Logística_Hill-Mitchell
