Timestamp,Temperatura,Pressao,Velocidade,Producao
2023-08-01 07:40:01,21.236203565420873,958.3490336482336,8.69129434295579,573
2023-05-31 07:40:01,38.52142919229749,988.1950776892818,1.9961195954288258,352
2023-04-11 07:40:01,31.959818254342153,920.65523310638,6.974082740498616,482
2024-01-02 07:40:01,27.959754525911098,952.1253026674151,0.3424907035586455,122
2023-11-09 07:40:01,14.680559213273096,909.6664279577982,0.1898051509790366,712
2023-04-07 07:40:01,14.67983561008608,1011.9017266874656,4.515667139441647,660
2023-04-06 07:40:01,11.742508365045984,1050.2129366264862,6.565401275499032,461
2023-07-21 07:40:01,35.98528437324806,939.1419628672136,1.4243445395876841,871
2023-03-01 07:40:01,28.033450352296263,973.5821875632141,7.638824530015379,484
2023-05-21 07:40:01,31.242177333881365,903.3232453454322,1.2873648241197155,778
2023-04-13 07:40:01,10.617534828874074,1067.9044111444423,5.337078078716747,486
2023-05-07 07:40:01,39.097295564859834,1055.9927049863338,3.0829919227708045,339
2023-12-31 07:40:01,34.97327922401266,912.6508061748585,7.522532767832053,924
2024-01-08 07:40:01,16.370173320348286,972.9735218640823,8.04116753563884,414
2023-12-18 07:40:01,15.454749016213018,1091.0573227698992,0.6609123956247109,723
2023-05-10 07:40:01,15.502135295603015,978.4054112157954,1.9260456930746495,306
2024-01-07 07:40:01,19.127267288786133,1005.2417353448033,8.926441095693956,858
2023-06-17 07:40:01,25.742692948967136,971.048572202071,4.156128366008668,334
2023-06-27 07:40:01,22.958350559263472,1019.2262776256524,4.767358653730454,985
2023-12-30 07:40:01,18.736874205941255,1095.6313751273644,1.6802384166256645,373
2023-03-11 07:40:01,28.355586841671386,1099.5005006962394,9.948947965009928,248
2023-09-15 07:40:01,14.184815819561255,1054.9429956022382,9.23047682839326,667
2023-03-15 07:40:01,18.764339456056547,980.8622196040878,0.020246709822436815,791
2023-10-19 07:40:01,20.99085529881075,998.8864401657977,5.507346826578851,993
2023-02-11 07:40:01,23.682099526511077,971.346265622461,8.722673836031547,380
2023-03-04 07:40:01,33.55527884179041,1097.1149259808692,4.305336062339602,259
2023-12-14 07:40:01,15.990213464750791,1041.5520611650807,4.368142585766849,987
2023-09-13 07:40:01,25.42703315240835,989.7862890867023,3.793471567262893,169
2024-01-17 07:40:01,27.772437065861276,902.4230540219205,0.2882833515532346,907
2023-06-12 07:40:01,11.393512381599932,1004.0966828781097,7.902833358537028,439
2023-10-09 07:40:01,28.22634555704315,1096.7856403403237,4.567852033910947,340
2023-11-14 07:40:01,15.115723710618745,1004.6121817946104,5.310656384037258,808
2023-09-05 07:40:01,11.951547789558386,936.4853370978227,2.556851168066384,262
2023-12-24 07:40:01,38.466566117599996,904.418749420955,7.841184920668195,182
2024-02-02 07:40:01,38.96896099223678,970.9407516248418,7.93748546704448,714
2023-07-03 07:40:01,34.25192044349383,1083.6456111393213,5.529208168517593,559
2023-04-04 07:40:01,19.13841307520112,1099.3108216351761,9.046279258001638,260
2023-07-11 07:40:01,12.930163420191516,1089.0735949624004,1.158842307266419,966
2024-01-17 07:40:01,30.526990795364707,1045.8839986508515,7.866266646435993,973
2023-11-22 07:40:01,23.20457481218804,1011.628545688131,5.585841423206645,713
2023-05-30 07:40:01,13.661147045343364,1018.1372292764504,2.3101316703644925,339
