Timestamp,Temperatura,Pressao,Velocidade,Producao
2023-06-11 07:39:49,21.236203565420873,968.8027416542378,2.5030898834571347,452
2023-11-07 07:39:49,38.52142919229749,1052.0912878719732,0.7422593142373779,242
2023-11-28 07:39:49,31.959818254342153,1016.8525854545587,8.40234067365291,236
2023-10-03 07:39:49,27.959754525911098,907.6185423179057,8.848940747518576,148
2023-05-17 07:39:49,14.680559213273096,1075.4896967301952,1.644965329173187,271
2023-11-22 07:39:49,14.67983561008608,959.3592280960329,3.0947706691953245,692
2024-01-20 07:39:49,11.742508365045984,1099.4149753826287,2.8234238193173233,255
2024-02-05 07:39:49,35.98528437324806,1090.838146066957,9.374485607401548,880
2023-07-16 07:39:49,28.033450352296263,1088.106143336393,2.047773819306884,914
2024-01-23 07:39:49,31.242177333881365,1062.2255208127947,1.6653923209983201,120
2023-03-03 07:39:49,10.617534828874074,944.1226663367086,1.8183854974819902,149
2024-01-10 07:39:49,39.097295564859834,1006.5265488057564,7.298691760937669,274
2024-01-07 07:39:49,34.97327922401266,944.8605253649949,8.880198442464751,725
2024-01-24 07:39:49,16.370173320348286,951.9350911177899,3.9336741063326808,360
2023-03-06 07:39:49,15.454749016213018,1022.1903538872555,1.3607990436635675,874
2023-04-07 07:39:49,15.502135295603015,908.1667090706127,5.8572199740833994,521
2023-05-06 07:39:49,19.127267288786133,1093.8917133641417,2.0993495832897615,904
2023-06-28 07:39:49,25.742692948967136,1083.734634515593,0.6415144736523481,438
2023-05-23 07:39:49,22.958350559263472,976.153514431544,8.862313783824762,588
2024-01-08 07:39:49,18.736874205941255,1003.0844896013826,8.70841276333676,515
2023-05-10 07:39:49,28.355586841671386,993.2238838535518,9.759101602592736,539
2023-07-18 07:39:49,14.184815819561255,1076.439955723494,4.740047549061329,353
2023-06-10 07:39:49,18.764339456056547,1037.7203752632222,2.940011982104221,526
2024-01-31 07:39:49,20.99085529881075,955.6222494848713,7.697837455704024,678
2023-03-14 07:39:49,23.682099526511077,989.3682508930594,1.8049493208391276,714
2023-11-21 07:39:49,33.55527884179041,985.7931951373528,2.4329207681628064,966
2023-08-11 07:39:49,15.990213464750791,1091.8670336567836,2.556826262073807,894
2023-04-12 07:39:49,25.42703315240835,935.062182102928,9.516194099121801,662
2023-02-07 07:39:49,27.772437065861276,917.9152674588859,7.2982291883107395,787
