Timestamp,Temperatura,Pressao,Velocidade,Producao
2023-04-05 07:40:03,21.236203565420873,917.4129406625934,6.836329400971048,339
2023-08-06 07:40:03,38.52142919229749,997.8890362462496,1.3269088845665533,340
2023-12-16 07:40:03,31.959818254342153,901.9846414326175,1.031913995621263,301
2024-01-19 07:40:03,27.959754525911098,1093.7474977789493,4.601654699929478,234
2023-09-06 07:40:03,14.680559213273096,1050.312726355382,3.7589835326332386,577
2023-05-06 07:40:03,14.67983561008608,931.7704152319312,8.29164915995099,572
2023-08-22 07:40:03,11.742508365045984,968.3348079902566,8.375540750429986,525
2023-10-07 07:40:03,35.98528437324806,932.1124755616353,1.1742866787347517,453
2023-05-25 07:40:03,28.033450352296263,1053.323492825863,8.123227798420455,466
2023-08-04 07:40:03,31.242177333881365,911.779265085543,5.641649823786211,668
2023-07-05 07:40:03,10.617534828874074,1068.0813311127429,5.035582738767,184
2023-09-09 07:40:03,39.097295564859834,1088.439267767146,0.9476337624461473,256
2023-06-02 07:40:03,34.97327922401266,1035.32558856126,7.396307689945837,436
2023-05-18 07:40:03,16.370173320348286,942.5930900002868,0.5963378239739603,290
2023-04-29 07:40:03,15.454749016213018,972.0180191627102,2.7769176964959996,598
2023-04-09 07:40:03,15.502135295603015,995.4479749617863,0.9543153476402311,120
2024-01-18 07:40:03,19.127267288786133,1020.9249544404507,5.307676098409236,709
2023-07-01 07:40:03,25.742692948967136,1033.7326179623374,6.452300587095923,792
2023-07-08 07:40:03,22.958350559263472,1010.8429430637766,8.908551464804248,755
2024-01-18 07:40:03,18.736874205941255,970.2627841643712,7.338719209962635,785
2023-04-02 07:40:03,28.355586841671386,1078.1834561129806,9.611043989137668,591
2023-06-04 07:40:03,14.184815819561255,916.2784116035916,7.6094983288444515,236
2023-02-22 07:40:03,18.764339456056547,993.251210848699,2.9807310329245174,335
2023-08-23 07:40:03,20.99085529881075,1055.112967693496,5.4758481056316555,102
2023-07-09 07:40:03,23.682099526511077,912.1745330582802,4.579396393200158,122
2024-01-05 07:40:03,33.55527884179041,1041.0670433622602,5.659687236373444,240
2023-05-15 07:40:03,15.990213464750791,1063.942324550665,5.720893394123924,137
2023-05-03 07:40:03,25.42703315240835,1032.1662597054105,7.021010854690262,261
2024-01-08 07:40:03,27.772437065861276,902.5873784550712,0.8304381464556432,321
2023-10-01 07:40:03,11.393512381599932,936.0274054264412,7.467451288817513,842
2024-01-02 07:40:03,28.22634555704315,968.4226157783902,1.4374361323325724,509
2023-12-04 07:40:03,15.115723710618745,946.7380071276092,0.2620730492001555,119
2023-11-29 07:40:03,11.951547789558386,1092.5304280454855,5.189055419614622,657
2024-01-29 07:40:03,38.466566117599996,1030.3187828227587,5.814769606621968,201
2023-06-29 07:40:03,38.96896099223678,959.394191470314,0.34851070117028926,922
2023-03-20 07:40:03,34.25192044349383,1085.9394997330892,5.153711147800229,586
2024-01-30 07:40:03,19.13841307520112,1048.1188398952374,5.345702083654716,406
2023-08-13 07:40:03,12.930163420191516,956.9214423654084,0.5249490126498113,156
2023-06-13 07:40:03,30.526990795364707,975.7763138803911,7.1158528511467605,947
2023-04-17 07:40:03,23.20457481218804,939.8857716607913,2.1028970178438735,777
2023-08-31 07:40:03,13.661147045343364,1094.2147996531644,7.944592138252959,935
2023-04-13 07:40:03,24.855307303338105,1003.4592991780146,3.10822129799892,239
2023-03-04 07:40:03,11.031655633456552,1079.211337499597,4.778925314642168,573
2023-12-24 07:40:03,37.27961206236346,969.2999542033696,8.91850879418867,216
2023-07-31 07:40:03,17.763399448000506,1072.1683206194953,8.061794668525476,237
2023-05-02 07:40:03,29.87566853061946,910.7773696854327,7.818635785854552,420
2023-10-23 07:40:03,19.35133228268233,1096.4180635048576,1.6043419761542155,367
2023-11-29 07:40:03,25.602040635334326,1082.4068734066605,0.48142386699608797,535
2024-01-30 07:40:03,26.40130838029839,972.6405889553309,6.057589506806042,865
2024-01-06 07:40:03,15.545633665765811,1054.9444330629156,4.106916424888478,150
2023-08-24 07:40:03,39.08753883293676,1050.4515852947652,9.09077276430474,419
2023-06-24 07:40:03,33.253984700833435,1080.2509594205862,3.4959326356310196,796
2023-11-13 07:40:03,38.18496824692568,961.4509962257622,4.105483509979223,704
2023-08-23 07:40:03,36.844820512829465,993.1040010628299,5.260005430489195,630
2024-01-07 07:40:03,27.936999364332554,1072.9999225212107,7.96400665632112,769
2023-03-21 07:40:03,37.6562270506935,1055.7158908270433,2.6829905410080244,831
2023-10-30 07:40:03,12.654775061557585,978.6933437480559,9.418206571623742,824
2023-08-21 07:40:03,15.879485872574357,1069.1450465824244,5.399211127215382,437
2023-08-30 07:40:03,11.356818667316142,909.3908078464802,8.409772611744092,844
2023-12-17 07:40:03,19.759909922897933,1056.409260592598,5.256184834560188,123
2023-11-21 07:40:03,21.660318690684463,941.3531718867401,7.719931957400133,381
2024-02-01 07:40:03,18.140470953216877,957.2241815647575,0.5142075248429467,135
2023-02-21 07:40:03,34.86212527455788,998.6429687191187,7.992124816830136,974
2023-02-23 07:40:03,20.70259980080768,989.9469002139948,5.239594298099424,923
2023-04-04 07:40:03,18.428035290621423,1004.1140213739761,4.494155881865826,819
2023-08-28 07:40:03,26.280882494747456,1008.9551191344048,1.1160966661186789,925
2024-02-04 07:40:03,14.22772674924288,966.3055382062994,7.41562538908513,599
2023-08-02 07:40:03,34.06590942262119,935.045502603406,1.3116365250413886,643
2023-03-05 07:40:03,12.236519310393124,1053.6962458574612,1.9231781280399307,357
2023-04-20 07:40:03,39.60660809801552,979.9952298174284,1.264232557096483,437
2023-12-04 07:40:03,33.16734307889972,1001.1681724918118,0.06575607713656173,276
2023-02-08 07:40:03,15.961470446025173,1028.9393436702237,6.619137800671836,596
2023-08-20 07:40:03,10.165663513708072,1081.9275844613312,2.708440447716065,529
2024-01-06 07:40:03,34.463842853645026,1041.510566228044,1.4947045919080126,592
2023-06-24 07:40:03,31.205720315428515,909.0918451180769,3.1997248251433263,694
2023-09-14 07:40:03,31.87021504122962,1067.7120726796036,4.990846915466772,989
2023-02-26 07:40:03,33.13811040057837,1097.8710030255038,5.034125208842861,922
2023-12-09 07:40:03,12.22133955202271,994.4970050742764,3.6719600833195942,841
2023-05-19 07:40:03,20.753971856328178,1093.9180672909201,4.94932271041429,367
2023-08-23 07:40:03,13.476071785753891,1009.4657484686298,4.273414577949941,816
2024-01-19 07:40:03,35.89310277626781,991.92319917439,8.226652469844858,546
2023-09-06 07:40:03,28.698943804826737,966.280952945491,0.2961396749118195,774
