Timestamp,Company_Name,Industry_Type,Revenue,Expenses,Profit,Efficiency,Quality,Innovation,Satisfaction,Market_Share,Key_Column,Mean_Value,Max_Value,Min_Value,Total_Production,Company_ID
2024-02-10 19:34:09,"Solis, Carter and Lewis",Manufatura,953437,492533,114429,0.923216804888211,0.7808263072361431,0.7625470895537618,0.8599302501608788,18.989179503060086,Key_0,0.5496988215504676,953437,114429,18989.179503060084,"Manufatura_Solis, Carter and Lewis"
2024-02-09 19:34:09,"Solis, Carter and Lewis",Manufatura,546735,382837,382772,0.8750761214185085,0.8419146500442025,0.8257765468274703,0.7287962332698581,17.716413703908657,Key_1,0.6083821230328441,546735,382772,17716.413703908656,"Manufatura_Solis, Carter and Lewis"
2024-02-08 19:34:09,"Solis, Carter and Lewis",Manufatura,511529,395688,161971,0.9192463824817616,0.8837332616291945,0.9016272352646065,0.7998375381439389,9.364819503046924,Key_2,0.7324536582883144,511529,161971,9364.819503046923,"Manufatura_Solis, Carter and Lewis"
2024-02-07 19:34:09,"Solis, Carter and Lewis",Manufatura,574076,668698,370995,0.8798595294332854,0.8688443840279789,0.8362258458946732,0.8298197283522015,6.02887528198853,Key_3,0.6392620554779714,668698,370995,6028.875281988529,"Manufatura_Solis, Carter and Lewis"
2024-02-06 19:34:09,"Solis, Carter and Lewis",Manufatura,921042,593768,225196,0.8078643596272272,0.7371546164291592,0.9212095560203962,0.7016075473242516,9.047068713853232,Key_4,0.5485995827168202,921042,225196,9047.068713853232,"Manufatura_Solis, Carter and Lewis"
2024-02-05 19:34:09,"Solis, Carter and Lewis",Manufatura,708872,377818,230237,0.8652160800110306,0.9369693183917922,0.7794305090734278,0.7505249761625828,11.467068826259773,Key_5,0.6318694427559398,708872,230237,11467.068826259772,"Manufatura_Solis, Carter and Lewis"
2024-02-04 19:34:09,"Solis, Carter and Lewis",Manufatura,565252,563358,204631,0.823705958953859,0.8516423625768378,0.8647226530973724,0.92018140496319,10.947755466573906,Key_6,0.6066054392901177,565252,204631,10947.755466573906,"Manufatura_Solis, Carter and Lewis"
2024-02-03 19:34:09,"Solis, Carter and Lewis",Manufatura,729908,605466,360666,0.897014802516304,0.7706487814707149,0.8583086294132247,0.7891429744444284,7.7764589956390395,Key_7,0.5933344771376532,729908,360666,7776.458995639039,"Manufatura_Solis, Carter and Lewis"
2024-02-02 19:34:09,"Solis, Carter and Lewis",Manufatura,919985,567738,131062,0.7787495192440413,0.7655937902216928,0.7021278673725507,0.8415285415252568,13.321254020524341,Key_8,0.4186127041107426,919985,131062,13321.25402052434,"Manufatura_Solis, Carter and Lewis"
2024-02-01 19:34:09,"Solis, Carter and Lewis",Manufatura,711401,653869,211852,0.8771002672342917,0.8086419544655878,0.7534673063985673,0.8210395697275474,15.82219280488058,Key_9,0.5344042777630422,711401,211852,15822.192804880578,"Manufatura_Solis, Carter and Lewis"
2024-01-31 19:34:09,"Solis, Carter and Lewis",Manufatura,884654,526976,145854,0.7260032365315561,0.766495079449325,0.8950594039382247,0.8459246120047657,5.565474962429268,Key_10,0.4980807850561193,884654,145854,5565.474962429268,"Manufatura_Solis, Carter and Lewis"
2024-01-30 19:34:09,"Solis, Carter and Lewis",Manufatura,862476,375557,316614,0.7859773997789736,0.7014505541715084,0.8592752454006289,0.7473642418103206,17.22322674521884,Key_11,0.4737393082618791,862476,316614,17223.226745218843,"Manufatura_Solis, Carter and Lewis"
2024-01-29 19:34:09,"Solis, Carter and Lewis",Manufatura,824200,655900,251967,0.8996887231721445,0.8355267963146373,0.9376012830425741,0.7154930949346892,8.674618738224341,Key_12,0.7048080451526694,824200,251967,8674.61873822434,"Manufatura_Solis, Carter and Lewis"
2024-01-28 19:34:09,"Solis, Carter and Lewis",Manufatura,552752,358326,175686,0.8734256473984129,0.7976038589432028,0.7209264570677215,0.9031258780273832,13.572569465543193,Key_13,0.5022317342974351,552752,175686,13572.569465543193,"Manufatura_Solis, Carter and Lewis"
2024-01-27 19:34:09,"Solis, Carter and Lewis",Manufatura,530690,457908,197838,0.8070259271933437,0.8272841229586066,0.8668972950327374,0.7116008238038911,14.967510020367305,Key_14,0.578775081526794,530690,197838,14967.510020367305,"Manufatura_Solis, Carter and Lewis"
2024-01-26 19:34:09,"Solis, Carter and Lewis",Manufatura,680588,517051,179302,0.8893939353878015,0.7473930906752305,0.8479867559501884,0.7356455760174615,7.81334696353038,Key_15,0.5636795924273674,680588,179302,7813.34696353038,"Manufatura_Solis, Carter and Lewis"
2024-01-25 19:34:09,"Solis, Carter and Lewis",Manufatura,538016,548835,329899,0.9018456769932149,0.9300831726049302,0.836489362477212,0.9242538581781413,10.717754210409066,Key_16,0.7016401574314526,548835,329899,10717.754210409066,"Manufatura_Solis, Carter and Lewis"
2024-01-24 19:34:09,"Solis, Carter and Lewis",Manufatura,825692,385302,187242,0.8007875062442529,0.708125364842167,0.7145253309261077,0.8235316131953047,14.197708962718588,Key_17,0.40517726581988034,825692,187242,14197.708962718589,"Manufatura_Solis, Carter and Lewis"
2024-01-23 19:34:09,"Solis, Carter and Lewis",Manufatura,998408,464599,298431,0.8551869883367909,0.8685472276432091,0.8529160831674408,0.8445025504903652,6.915006452654583,Key_18,0.6335207245946305,998408,298431,6915.006452654583,"Manufatura_Solis, Carter and Lewis"
2024-01-22 19:34:09,"Solis, Carter and Lewis",Manufatura,723318,569978,123851,0.897311702988095,0.8300907585193065,0.7160083554320454,0.7984161563445173,7.067420587829646,Key_19,0.5333189324925636,723318,123851,7067.420587829645,"Manufatura_Solis, Carter and Lewis"
2024-01-21 19:34:09,"Solis, Carter and Lewis",Manufatura,921930,592684,220568,0.82937783595467,0.7170415368249533,0.7004102443447031,0.72752055505949,12.744316645519259,Key_20,0.41653282230925875,921930,220568,12744.316645519259,"Manufatura_Solis, Carter and Lewis"
2024-01-20 19:34:09,"Solis, Carter and Lewis",Manufatura,647953,449283,263131,0.7453850049777384,0.7293658679918296,0.9108550295998477,0.7196900217653558,13.91176452412934,Key_21,0.49519397084883404,647953,263131,13911.764524129341,"Manufatura_Solis, Carter and Lewis"
2024-01-19 19:34:09,"Solis, Carter and Lewis",Manufatura,732173,513069,243448,0.831108694346043,0.8602778237982336,0.8085421332355147,0.8068009431712765,11.086913979192976,Key_22,0.5780949949554205,732173,243448,11086.913979192976,"Manufatura_Solis, Carter and Lewis"
2024-01-18 19:34:09,"Solis, Carter and Lewis",Manufatura,802643,354373,267878,0.944350293969034,0.7473813525957697,0.9216361147017681,0.8128532566656588,5.760572256564541,Key_23,0.6504813690965146,802643,267878,5760.572256564541,"Manufatura_Solis, Carter and Lewis"
2024-01-17 19:34:09,"Solis, Carter and Lewis",Manufatura,623023,453576,113395,0.9440585502238026,0.9083738884145576,0.9072436406157013,0.8403103971449581,8.5214747870338,Key_24,0.7780141654874226,623023,113395,8521.4747870338,"Manufatura_Solis, Carter and Lewis"
2024-01-16 19:34:09,"Solis, Carter and Lewis",Manufatura,956613,430208,113955,0.7025592915307444,0.7124743456188374,0.7693621409960996,0.7175229504811439,14.475117075297481,Key_25,0.3851084292342442,956613,113955,14475.117075297481,"Manufatura_Solis, Carter and Lewis"
2024-01-15 19:34:09,"Solis, Carter and Lewis",Manufatura,576390,687921,140866,0.8534108699316019,0.7389187866481204,0.722883633165702,0.7015127118331432,10.694414184725149,Key_26,0.45585137654969454,687921,140866,10694.414184725149,"Manufatura_Solis, Carter and Lewis"
2024-01-14 19:34:09,"Solis, Carter and Lewis",Manufatura,900722,599894,392637,0.8707911922054445,0.7220019494736545,0.9106152144982579,0.8127763762543844,13.76140390213227,Key_27,0.5725155672196245,900722,392637,13761.403902132271,"Manufatura_Solis, Carter and Lewis"
2024-01-13 19:34:09,"Solis, Carter and Lewis",Manufatura,752851,503513,209263,0.912451669011681,0.7728740183437467,0.7066753340269105,0.9186957638344457,7.932778742934015,Key_28,0.4983546451453649,752851,209263,7932.778742934014,"Manufatura_Solis, Carter and Lewis"
2024-01-12 19:34:09,"Solis, Carter and Lewis",Manufatura,508724,391608,125812,0.9109285977768151,0.809756706029176,0.7622696592345357,0.8670595405338994,5.521274023762282,Key_29,0.5622733809488024,508724,125812,5521.274023762282,"Manufatura_Solis, Carter and Lewis"
2024-01-11 19:34:09,"Solis, Carter and Lewis",Manufatura,568547,404552,269965,0.9179919470126389,0.7499673554839402,0.7610210438349472,0.9475161042298709,14.534599732617997,Key_30,0.5239355864865223,568547,269965,14534.599732617997,"Manufatura_Solis, Carter and Lewis"
2024-01-10 19:34:09,"Solis, Carter and Lewis",Manufatura,597916,679334,307186,0.9419956174112616,0.838235831548082,0.9218922494562721,0.945788099252439,8.699633486624759,Key_31,0.7279394688711779,679334,307186,8699.633486624758,"Manufatura_Solis, Carter and Lewis"
2024-01-09 19:34:09,"Solis, Carter and Lewis",Manufatura,794660,685211,112380,0.9368858737921985,0.7344756916747802,0.8454261689539382,0.8419529546676496,6.61002601680024,Key_32,0.5817545709849493,794660,112380,6610.02601680024,"Manufatura_Solis, Carter and Lewis"
2024-01-08 19:34:09,"Solis, Carter and Lewis",Manufatura,754628,659988,300597,0.8998452463153869,0.9417741099520558,0.8950291656609487,0.8401274621269275,6.622005574356525,Key_33,0.7584933220364711,754628,300597,6622.005574356524,"Manufatura_Solis, Carter and Lewis"
2024-01-07 19:34:09,"Solis, Carter and Lewis",Manufatura,692144,420261,178831,0.8354206604738406,0.8208761751367136,0.8743256351342859,0.9101579668230836,16.16164134776646,Key_34,0.5995923379918212,692144,178831,16161.64134776646,"Manufatura_Solis, Carter and Lewis"
2024-01-06 19:34:09,"Solis, Carter and Lewis",Manufatura,580700,408657,192942,0.8131716804856567,0.8488412340119166,0.7840872487789282,0.8529638660815432,6.061405140754642,Key_35,0.5412190875263104,580700,192942,6061.405140754642,"Manufatura_Solis, Carter and Lewis"
2024-01-05 19:34:09,"Solis, Carter and Lewis",Manufatura,604558,676848,111154,0.8993605219406008,0.7924602580648147,0.8500495375126946,0.7712749663337461,11.165590693839931,Key_36,0.6058366563692092,676848,111154,11165.590693839931,"Manufatura_Solis, Carter and Lewis"
2024-01-04 19:34:09,"Solis, Carter and Lewis",Manufatura,523395,415268,306774,0.7342311332390195,0.7539432255489463,0.8221977161213219,0.7305412345030821,8.200125291356944,Key_37,0.4551428295040681,523395,306774,8200.125291356944,"Manufatura_Solis, Carter and Lewis"
2024-01-03 19:34:09,"Solis, Carter and Lewis",Manufatura,808529,449491,317182,0.7135173324860504,0.7774284302439972,0.880101204228756,0.873741183968054,9.070580174237552,Key_38,0.4881997594390266,808529,317182,9070.580174237552,"Manufatura_Solis, Carter and Lewis"
