Timestamp,Company_Name,Industry_Type,Revenue,Expenses,Profit,Efficiency,Quality,Innovation,Satisfaction,Market_Share,Key_Column,Mean_Value,Max_Value,Min_Value,Total_Production,Company_ID
2024-02-10 19:34:35,Whitaker-Chang,Logística,947813,481264,169477,0.7356310016387033,0.8185551377213948,0.8596819778482873,0.8313755048117561,14.97359329388015,Key_0,0.5176614023571495,947813,169477,14973.593293880149,Logística_Whitaker-Chang
2024-02-09 19:34:35,Whitaker-Chang,Logística,917197,668084,373409,0.7308430891683535,0.7641198511262013,0.9019280950675712,0.75831688336283,7.528133201666078,Key_1,0.5036832892350742,917197,373409,7528.133201666078,Logística_Whitaker-Chang
2024-02-08 19:34:35,Whitaker-Chang,Logística,521071,444810,287354,0.7633065769255141,0.7589326477348789,0.7690972456375562,0.8488604756726486,16.311350987405667,Key_2,0.44553671267309236,521071,287354,16311.350987405667,Logística_Whitaker-Chang
2024-02-07 19:34:35,Whitaker-Chang,Logística,731162,554911,198214,0.8962154686106409,0.8554677716236612,0.7162461133173129,0.911741339977032,12.506774308567115,Key_3,0.549134041083298,731162,198214,12506.774308567115,Logística_Whitaker-Chang
2024-02-06 19:34:35,Whitaker-Chang,Logística,606140,508021,345053,0.9361655915729925,0.7486744131767483,0.7591170962735656,0.7420999199108453,17.820124623902686,Key_4,0.532052438518386,606140,345053,17820.124623902684,Logística_Whitaker-Chang
2024-02-05 19:34:35,Whitaker-Chang,Logística,925387,607175,227857,0.7381884464398659,0.7610020573350532,0.7059664821161407,0.8251464655232253,18.1916238438521,Key_5,0.3965857969633185,925387,227857,18191.6238438521,Logística_Whitaker-Chang
2024-02-04 19:34:35,Whitaker-Chang,Logística,997161,682327,365523,0.770133782517022,0.8448478790254514,0.8279213478850924,0.9014098613872612,15.687558836255176,Key_6,0.5386836245010747,997161,365523,15687.558836255177,Logística_Whitaker-Chang
2024-02-03 19:34:35,Whitaker-Chang,Logística,706697,657901,279989,0.8122887870219262,0.762308940010621,0.714550190141535,0.8996282406477747,8.585816791980887,Key_7,0.44246019900189,706697,279989,8585.816791980888,Logística_Whitaker-Chang
2024-02-02 19:34:35,Whitaker-Chang,Logística,740299,536424,174049,0.714521237912994,0.8550647311629559,0.9303503568798512,0.8490040212977576,14.623772092083168,Key_8,0.5684086312004238,740299,174049,14623.772092083169,Logística_Whitaker-Chang
2024-02-01 19:34:35,Whitaker-Chang,Logística,822633,447736,219091,0.7679524889929109,0.8779999920171193,0.7372742517688562,0.7579369846581596,11.757274443982906,Key_9,0.49711621739705314,822633,219091,11757.274443982906,Logística_Whitaker-Chang
2024-01-31 19:34:35,Whitaker-Chang,Logística,912611,325756,233227,0.8588680119530289,0.7082666654899024,0.71232799579161,0.7931303516238833,15.697071109457474,Key_10,0.4333145213676051,912611,233227,15697.071109457473,Logística_Whitaker-Chang
2024-01-30 19:34:35,Whitaker-Chang,Logística,682366,414785,153866,0.7545626737170026,0.8804557257366299,0.7842438356008379,0.8157376226401678,9.689607212015249,Key_11,0.521019471159399,682366,153866,9689.60721201525,Logística_Whitaker-Chang
2024-01-29 19:34:35,Whitaker-Chang,Logística,622529,632635,145979,0.8005311080731113,0.7643865307842274,0.7937472856611862,0.7685343743238259,18.607924448701045,Key_12,0.48570602626468823,632635,145979,18607.924448701044,Logística_Whitaker-Chang
2024-01-28 19:34:35,Whitaker-Chang,Logística,763660,543386,287379,0.8819095054476839,0.8423186483471196,0.7778091211390519,0.8189118561441753,12.979512165667852,Key_13,0.5777945898403728,763660,287379,12979.512165667853,Logística_Whitaker-Chang
2024-01-27 19:34:35,Whitaker-Chang,Logística,952767,658509,174705,0.7422737586252536,0.7344940216788586,0.9167417167017858,0.9086806788730316,15.230558895011898,Key_14,0.4998035852645234,952767,174705,15230.558895011898,Logística_Whitaker-Chang
2024-01-26 19:34:35,Whitaker-Chang,Logística,920148,455069,120563,0.843392675928669,0.7630539935617872,0.896270010822318,0.7295077701962438,8.089224633459613,Key_15,0.5767982845444021,920148,120563,8089.224633459613,Logística_Whitaker-Chang
2024-01-25 19:34:35,Whitaker-Chang,Logística,633797,595319,202639,0.7314115514346106,0.7626729294512076,0.8231869028837835,0.9242294108806886,18.210007146816288,Key_16,0.45919653125942417,633797,202639,18210.00714681629,Logística_Whitaker-Chang
2024-01-24 19:34:35,Whitaker-Chang,Logística,984153,563521,332886,0.9197941154893592,0.7335142875480325,0.7536349374215682,0.743414215304893,12.910453426554536,Key_17,0.5084640212905047,984153,332886,12910.453426554535,Logística_Whitaker-Chang
2024-01-23 19:34:35,Whitaker-Chang,Logística,807233,507283,235597,0.8317852252641587,0.8480873276430392,0.7161336770138693,0.76395974712799,11.466410410523853,Key_18,0.5051796796581561,807233,235597,11466.410410523853,Logística_Whitaker-Chang
2024-01-22 19:34:35,Whitaker-Chang,Logística,698676,365649,128628,0.7204857907139844,0.9068570115703204,0.7640202865249255,0.8994373762089654,10.538158540819381,Key_19,0.4991937343197496,698676,128628,10538.158540819382,Logística_Whitaker-Chang
2024-01-21 19:34:35,Whitaker-Chang,Logística,943222,453200,357846,0.7999775162733417,0.8268981093697315,0.8788824202220697,0.9355794603036791,16.589227743149905,Key_20,0.5813806293487662,943222,357846,16589.227743149906,Logística_Whitaker-Chang
2024-01-20 19:34:35,Whitaker-Chang,Logística,990984,493129,126665,0.7098224878322372,0.9036702227931064,0.9319903329096313,0.7291318442360795,7.7735152097400535,Key_21,0.5978209545026663,990984,126665,7773.515209740053,Logística_Whitaker-Chang
2024-01-19 19:34:35,Whitaker-Chang,Logística,831139,357958,183653,0.758805682872542,0.803608646009584,0.832970259464209,0.8259620549824093,13.5351300335827,Key_22,0.5079309432947771,831139,183653,13535.1300335827,Logística_Whitaker-Chang
2024-01-18 19:34:35,Whitaker-Chang,Logística,810211,339475,362328,0.7231829448250724,0.9197541762799484,0.9273381772659672,0.9248214741719701,7.573784033049272,Key_23,0.6168194835448787,810211,339475,7573.784033049272,Logística_Whitaker-Chang
2024-01-17 19:34:35,Whitaker-Chang,Logística,968341,307887,202187,0.9007292517886156,0.7574265532873683,0.9026712096359083,0.9303951556670467,7.582463430248147,Key_24,0.6158350234166092,968341,202187,7582.463430248147,Logística_Whitaker-Chang
2024-01-16 19:34:35,Whitaker-Chang,Logística,630898,364566,363393,0.9441151099221107,0.7380282259667152,0.7950438701854117,0.8149414978466288,12.569661962029294,Key_25,0.5539735297746375,630898,363393,12569.661962029293,Logística_Whitaker-Chang
2024-01-15 19:34:35,Whitaker-Chang,Logística,502878,318801,201467,0.7963579491571359,0.7871924748874823,0.8926811485195378,0.7040571995943214,13.501740718060663,Key_26,0.5596101936665241,502878,201467,13501.740718060662,Logística_Whitaker-Chang
2024-01-14 19:34:35,Whitaker-Chang,Logística,863601,317069,113027,0.814270565055388,0.9226707622576188,0.9120661778092894,0.9182180416334222,15.812246506535368,Key_27,0.6852386419937614,863601,113027,15812.246506535368,Logística_Whitaker-Chang
2024-01-13 19:34:35,Whitaker-Chang,Logística,977337,454901,256318,0.8518950885030163,0.7584138710260374,0.80122022018479,0.7599976957315073,15.663554747843673,Key_28,0.5176596123258664,977337,256318,15663.554747843673,Logística_Whitaker-Chang
2024-01-12 19:34:35,Whitaker-Chang,Logística,629437,610732,262632,0.7486515751853879,0.8452804046291231,0.7904494083326364,0.8174116296255369,19.000907873806018,Key_29,0.5002125948637977,629437,262632,19000.907873806016,Logística_Whitaker-Chang
2024-01-11 19:34:35,Whitaker-Chang,Logística,844427,432349,353194,0.8048526861653043,0.7129928085423185,0.7742924224660781,0.93362926349544,13.272528839346771,Key_30,0.44433094098465387,844427,353194,13272.52883934677,Logística_Whitaker-Chang
2024-01-10 19:34:35,Whitaker-Chang,Logística,894220,639885,368208,0.8821375128348639,0.801450217918724,0.895899132231243,0.9186547210250837,11.53226057618176,Key_31,0.6333911020652041,894220,368208,11532.26057618176,Logística_Whitaker-Chang
2024-01-09 19:34:35,Whitaker-Chang,Logística,807287,515028,120546,0.7940532750770037,0.8919078895676262,0.7468688289732905,0.8453069873866714,17.9898956423458,Key_32,0.5289492201844843,807287,120546,17989.8956423458,Logística_Whitaker-Chang
2024-01-08 19:34:35,Whitaker-Chang,Logística,764543,323070,350957,0.8034025449575335,0.9134800477292012,0.8773138850698498,0.7715143514041906,8.474362851253275,Key_33,0.6438538129175257,764543,323070,8474.362851253276,Logística_Whitaker-Chang
2024-01-07 19:34:35,Whitaker-Chang,Logística,823278,631897,189599,0.7843722202846888,0.7389511025933042,0.9032127586878826,0.7566818239697155,6.826747468829373,Key_34,0.5235136011128586,823278,189599,6826.747468829372,Logística_Whitaker-Chang
2024-01-06 19:34:35,Whitaker-Chang,Logística,633534,668688,247577,0.8398494813756556,0.807504003305329,0.7889495867699541,0.8354955092416723,15.140420582535539,Key_35,0.5350512653695416,668688,247577,15140.420582535538,Logística_Whitaker-Chang
2024-01-05 19:34:35,Whitaker-Chang,Logística,890684,393841,235453,0.7546409121568487,0.7650776152540946,0.8765205219832073,0.7873341219635762,12.09136884521034,Key_36,0.5060668976185619,890684,235453,12091.36884521034,Logística_Whitaker-Chang
2024-01-04 19:34:35,Whitaker-Chang,Logística,937050,568413,330647,0.8057042782704844,0.7390040134208493,0.8160416644257598,0.9134342690266077,8.202013737963417,Key_37,0.48588646312017036,937050,330647,8202.013737963418,Logística_Whitaker-Chang
2024-01-03 19:34:35,Whitaker-Chang,Logística,843730,511199,168462,0.9253030535718333,0.772933807904235,0.944863344508861,0.8026297934307646,19.95206117391706,Key_38,0.6757643862305632,843730,168462,19952.06117391706,Logística_Whitaker-Chang
2024-01-02 19:34:35,Whitaker-Chang,Logística,767412,619291,196833,0.7554603706646859,0.8160552918306329,0.9498442560643022,0.8979121866500481,11.747014632199594,Key_39,0.5855765458501841,767412,196833,11747.014632199594,Logística_Whitaker-Chang
2024-01-01 19:34:35,Whitaker-Chang,Logística,885444,412375,242351,0.9062618439926861,0.8080771013539532,0.8601863387762938,0.801501813027407,7.472739061296434,Key_40,0.6299397831791482,885444,242351,7472.739061296435,Logística_Whitaker-Chang
