Timestamp,Company_Name,Industry_Type,Revenue,Expenses,Profit,Efficiency,Quality,Innovation,Satisfaction,Market_Share,Key_Column,Mean_Value,Max_Value,Min_Value,Total_Production,Company_ID
2024-02-10 19:34:13,Allen-Vasque,Energia,786575,410534,111149,0.8,0.9,0.9,0.8,9.7,Key_0 ,0.7,786575,111149,9665.7,Energia_Allen-Vasque
2024-02-09 19:34:13,Allen-Vasque,Energia,593903,673737,283205,0.8,0.8,0.8,0.7,10.1,Key_1 ,0.5,673737,283205,10148.8,Energia_Allen-Vasque
2024-02-08 19:34:13,Allen-Vasque,Energia,641133,371929,127638,0.9,0.7,0.8,0.9,7.1,Key_2 ,0.5,641133,127638,7142.6,Energia_Allen-Vasque
2024-02-07 19:34:13,Allen-Vasque,Energia,632057,670038,350012,0.9,0.7,0.9,0.7,18.8,Key_3 ,0.6,670038,350012,18849.5,Energia_Allen-Vasque
2024-02-06 19:34:13,Allen-Vasque,Energia,646939,487158,269925,0.9,0.9,0.8,0.8,8.8,Key_4 ,0.6,646939,269925,8781.5,Energia_Allen-Vasque
2024-02-05 19:34:13,Allen-Vasque,Energia,548740,600826,166875,0.9,0.9,0.9,0.8,10.4,Key_5 ,0.8,600826,166875,10381.1,Energia_Allen-Vasque
2024-02-04 19:34:13,Allen-Vasque,Energia,718198,629478,232820,0.7,0.7,0.8,0.9,19.1,Key_6 ,0.4,718198,232820,19114.5,Energia_Allen-Vasque
2024-02-03 19:34:13,Allen-Vasque,Energia,898393,589341,245001,0.8,0.7,0.9,0.8,14.9,Key_7 ,0.6,898393,245001,14853.5,Energia_Allen-Vasque
2024-02-02 19:34:13,Allen-Vasque,Energia,638333,313881,103450,0.9,0.9,0.8,0.8,13.4,Key_8 ,0.7,638333,103450,13380.4,Energia_Allen-Vasque
2024-02-01 19:34:13,Allen-Vasque,Energia,954397,598821,246207,0.9,0.7,0.9,0.9,19.2,Key_9 ,0.6,954397,246207,19166.6,Energia_Allen-Vasque
